eventID,eventType,parentEventID,eventDate,locationID,locality,decimalLatitude,decimalLongitude,footprintWKT,geodeticDatum,waterBody,countryCode,minimumDepthInMeters,maximumDepthInMeters,samplingProtocol
090716LSNT01V1005,sample,PSZMP_20160907D_LSNT01V,2016-09-07T10:05:00-0700,LSNT01V,Point Williams,47.53333,-122.4333,,EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
090716NSEX01V1159,sample,PSZMP_20160907D_NSEX01V,2016-09-07T11:59:00-0700,NSEX01V,East Passage,47.35862,-122.3871,,EPSG:4326,"Central Basin, Salish Sea",US,0.0,170.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
090816ELIV1141,sample,PSZMP_20160908D_ELIV,2016-09-08T11:41:00-0700,ELIV,Eliza Island,48.63795,-122.5694,,EPSG:4326,"Bellingham Bay, Salish Sea",US,0.0,110.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
090816ELID1219,sample,PSZMP_20160908D_ELID,2016-09-08T12:19:00-0700,ELID,Eliza Island,48.63368,-122.589,,EPSG:4326,"Bellingham Bay, Salish Sea",US,30.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
090816ELIS1301,sample,PSZMP_20160908D_ELIS,2016-09-08T13:01:00-0700,ELIS,Eliza Island,48.64352,-122.5886,,EPSG:4326,"Bellingham Bay, Salish Sea",US,25.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
090916SKETD1109,sample,PSZMP_20160909D_SKETD,2016-09-09T11:09:00-0700,SKETD,South Ketron/Solo Point,47.14032,-122.6377,,EPSG:4326,"South Sound, Salish Sea",US,30.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
090916TDBV1112,sample,PSZMP_20160909D_TDBV,2016-09-09T11:12:00-0700,TDBV,Thorndyke Bay,47.78297,-122.733,,EPSG:4326,"Hood Canal, Salish Sea",US,0.0,115.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
090916TDBD1136,sample,PSZMP_20160909D_TDBD,2016-09-09T11:36:00-0700,TDBD,Thorndyke Bay,47.78343,-122.7334,,EPSG:4326,"Hood Canal, Salish Sea",US,30.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
090916SKETD21203,sample,PSZMP_20160909D_SKETD2,2016-09-09T12:03:00-0700,SKETD2,South Ketron/Solo Point,47.13932,-122.649,,EPSG:4326,"South Sound, Salish Sea",US,30.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
090916TDBS1213,sample,PSZMP_20160909D_TDBS,2016-09-09T12:13:00-0700,TDBS,Thorndyke Bay,47.79868,-122.7334,,EPSG:4326,"Hood Canal, Salish Sea",US,20.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
090916SKETV1308,sample,PSZMP_20160909D_SKETV,2016-09-09T13:08:00-0700,SKETV,South Ketron/Solo Point,47.15243,-122.6586,,EPSG:4326,"South Sound, Salish Sea",US,0.0,122.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
090916ADID1316,sample,PSZMP_20160909D_ADID,2016-09-09T13:16:00-0700,ADID,Admiralty Inlet,48.00274,-122.6374,,EPSG:4326,"Admiralty Inlet, Salish Sea",US,30.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
090916ADIV1332,sample,PSZMP_20160909D_ADIV,2016-09-09T13:32:00-0700,ADIV,Admiralty Inlet,48.00273,-122.636,,EPSG:4326,"Admiralty Inlet, Salish Sea",US,0.0,115.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
090916ADIS1413,sample,PSZMP_20160909D_ADIS,2016-09-09T14:13:00-0700,ADIS,Admiralty Inlet,47.99063,-122.6872,,EPSG:4326,"Admiralty Inlet, Salish Sea",US,20.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
091816WAT1V1438,sample,PSZMP_20160918D_WAT1V,2016-09-18T14:38:00-0700,WAT1V,Watmough Bay,48.43457,-122.8037,,EPSG:4326,"San Juan, Salish Sea",US,0.0,30.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
091816WAT1S1446,sample,PSZMP_20160918D_WAT1S,2016-09-18T14:46:00-0700,WAT1S,Watmough Bay,48.43457,-122.8037,,EPSG:4326,"San Juan, Salish Sea",US,25.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
091816WAT2D1458,sample,PSZMP_20160918D_WAT2D,2016-09-18T14:58:00-0700,WAT2D,Watmough Bay,48.43699,-122.7961,,EPSG:4326,"San Juan, Salish Sea",US,30.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
091816WAT3V1512,sample,PSZMP_20160918D_WAT3V,2016-09-18T15:12:00-0700,WAT3V,Watmough Bay,48.43548,-122.7929,,EPSG:4326,"San Juan, Salish Sea",US,0.0,47.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
091816COW3V21627,sample,PSZMP_20160918D_COW3V2,2016-09-18T16:27:00-0700,COW3V2,Cowlitz,48.67437,-123.0481,,EPSG:4326,"San Juan, Salish Sea",US,0.0,68.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
091816COW2D21639,sample,PSZMP_20160918D_COW2D2,2016-09-18T16:39:00-0700,COW2D2,Cowlitz,48.67437,-123.0481,,EPSG:4326,"San Juan, Salish Sea",US,30.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
091816COW1S1651,sample,PSZMP_20160918D_COW1S,2016-09-18T16:51:00-0700,COW1S,Cowlitz,48.68448,-123.04,,EPSG:4326,"San Juan, Salish Sea",US,25.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
091916KSBP01D0830,sample,PSZMP_20160919D_KSBP01D,2016-09-19T08:30:00-0700,KSBP01D,Point Jefferson,47.74396,-122.4282,,EPSG:4326,"Central Basin, Salish Sea",US,30.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
091916KSBP01V0848,sample,PSZMP_20160919D_KSBP01V,2016-09-19T08:48:00-0700,KSBP01V,Point Jefferson,47.74396,-122.4282,,EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
092016LSNT01D1039,sample,PSZMP_20160920D_LSNT01D,2016-09-20T10:39:00-0700,LSNT01D,Point Williams,47.53333,-122.4333,,EPSG:4326,"Central Basin, Salish Sea",US,30.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
092016LSNT01V1050,sample,PSZMP_20160920D_LSNT01V,2016-09-20T10:50:00-0700,LSNT01V,Point Williams,47.53333,-122.4333,,EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
092016SARAS1115,sample,PSZMP_20160920D_SARAS,2016-09-20T11:15:00-0700,SARAS,North Saratoga Passage,48.27363,-122.5529,,EPSG:4326,"Whidbey Basin, Salish Sea",US,30.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
092016SARAD1130,sample,PSZMP_20160920D_SARAD,2016-09-20T11:30:00-0700,SARAD,North Saratoga Passage,48.25673,-122.5442,,EPSG:4326,"Whidbey Basin, Salish Sea",US,30.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
092016SARAV1145,sample,PSZMP_20160920D_SARAV,2016-09-20T11:45:00-0700,SARAV,North Saratoga Passage,48.25673,-122.5442,,EPSG:4326,"Whidbey Basin, Salish Sea",US,0.0,74.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
092016NSEX01V1245,sample,PSZMP_20160920D_NSEX01V,2016-09-20T12:45:00-0700,NSEX01V,East Passage,47.35862,-122.3871,,EPSG:4326,"Central Basin, Salish Sea",US,0.0,170.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
092216HOPED0915,sample,PSZMP_20160922D_HOPED,2016-09-22T09:15:00-0700,HOPED,North Hope Island,48.41155,-122.5657,,EPSG:4326,"Whidbey Basin, Salish Sea",US,28.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
092216HOPEV0930,sample,PSZMP_20160922D_HOPEV,2016-09-22T09:30:00-0700,HOPEV,North Hope Island,48.40622,-122.5783,,EPSG:4326,"Whidbey Basin, Salish Sea",US,0.0,34.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
092216ELIV1031,sample,PSZMP_20160922D_ELIV,2016-09-22T10:31:00-0700,ELIV,Eliza Island,48.63795,-122.5694,,EPSG:4326,"Bellingham Bay, Salish Sea",US,0.0,110.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
092216ELID1118,sample,PSZMP_20160922D_ELID,2016-09-22T11:18:00-0700,ELID,Eliza Island,48.63368,-122.589,,EPSG:4326,"Bellingham Bay, Salish Sea",US,42.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
092216ELIS1207,sample,PSZMP_20160922D_ELIS,2016-09-22T12:07:00-0700,ELIS,Eliza Island,48.64352,-122.5886,,EPSG:4326,"Bellingham Bay, Salish Sea",US,28.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
092616HCB003V1151,sample,PSZMP_20160926D_HCB003V,2016-09-26T11:51:00-0700,HCB003V,Eldon,47.53787,-123.0096,,EPSG:4326,"Hood Canal, Salish Sea",US,0.0,130.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
092616HCB004V1359,sample,PSZMP_20160926D_HCB004V,2016-09-26T13:59:00-0700,HCB004V,Sisters Point,47.3562,-123.0249,,EPSG:4326,"Hood Canal, Salish Sea",US,0.0,49.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
092716MUKD1012,sample,PSZMP_20160927D_MUKD,2016-09-27T10:12:00-0700,MUKD,Mukilteo,47.95922,-122.2906,,EPSG:4326,"Whidbey Basin, Salish Sea",US,30.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
092716MUKS1035,sample,PSZMP_20160927D_MUKS,2016-09-27T10:35:00-0700,MUKS,Mukilteo,47.95509,-122.2874,,EPSG:4326,"Whidbey Basin, Salish Sea",US,24.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
092816MUKV1131,sample,PSZMP_20160928D_MUKV,2016-09-28T11:31:00-0700,MUKV,Mukilteo,47.97166,-122.3222,,EPSG:4326,"Whidbey Basin, Salish Sea",US,0.0,196.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
092816CAMV1221,sample,PSZMP_20160928D_CAMV,2016-09-28T12:21:00-0700,CAMV,Camano Head,48.05901,-122.3873,,EPSG:4326,"Whidbey Basin, Salish Sea",US,0.0,190.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
092816CAMD1301,sample,PSZMP_20160928D_CAMD,2016-09-28T13:01:00-0700,CAMD,Camano Head,48.06646,-122.3956,,EPSG:4326,"Whidbey Basin, Salish Sea",US,30.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
092816CAMS1338,sample,PSZMP_20160928D_CAMS,2016-09-28T13:38:00-0700,CAMS,Camano Head,48.06469,-122.3886,,EPSG:4326,"Whidbey Basin, Salish Sea",US,15.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
092916SKETD21024,sample,PSZMP_20160929D_SKETD2,2016-09-29T10:24:00-0700,SKETD2,South Ketron/Solo Point,47.13932,-122.649,,EPSG:4326,"South Sound, Salish Sea",US,30.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
092916SKETV1132,sample,PSZMP_20160929D_SKETV,2016-09-29T11:32:00-0700,SKETV,South Ketron/Solo Point,47.15243,-122.6586,,EPSG:4326,"South Sound, Salish Sea",US,0.0,122.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
092916ADIV1241,sample,PSZMP_20160929D_ADIV,2016-09-29T12:41:00-0700,ADIV,Admiralty Inlet,48.00273,-122.636,,EPSG:4326,"Admiralty Inlet, Salish Sea",US,0.0,110.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
092916TDBV1356,sample,PSZMP_20160929D_TDBV,2016-09-29T13:56:00-0700,TDBV,Thorndyke Bay,47.78297,-122.733,,EPSG:4326,"Hood Canal, Salish Sea",US,0.0,110.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
100316KSBP01D0900,sample,PSZMP_20161003D_KSBP01D,2016-10-03T09:00:00-0700,KSBP01D,Point Jefferson,47.74396,-122.4282,,EPSG:4326,"Central Basin, Salish Sea",US,30.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
100316KSBP01V0913,sample,PSZMP_20161003D_KSBP01V,2016-10-03T09:13:00-0700,KSBP01V,Point Jefferson,47.74396,-122.4282,,EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
100416LSNT01D0903,sample,PSZMP_20161004D_LSNT01D,2016-10-04T09:03:00-0700,LSNT01D,Point Williams,47.53333,-122.4333,,EPSG:4326,"Central Basin, Salish Sea",US,30.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
100416LSNT01V0916,sample,PSZMP_20161004D_LSNT01V,2016-10-04T09:16:00-0700,LSNT01V,Point Williams,47.53333,-122.4333,,EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
100416NSEX01V1113,sample,PSZMP_20161004D_NSEX01V,2016-10-04T11:13:00-0700,NSEX01V,East Passage,47.35862,-122.3871,,EPSG:4326,"Central Basin, Salish Sea",US,0.0,170.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
101116ELIS1428,sample,PSZMP_20161011D_ELIS,2016-10-11T14:28:00-0700,ELIS,Eliza Island,48.64352,-122.5886,,EPSG:4326,"Bellingham Bay, Salish Sea",US,25.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
101116ELID1453,sample,PSZMP_20161011D_ELID,2016-10-11T14:53:00-0700,ELID,Eliza Island,48.63368,-122.589,,EPSG:4326,"Bellingham Bay, Salish Sea",US,30.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
101116ELIV1537,sample,PSZMP_20161011D_ELIV,2016-10-11T15:37:00-0700,ELIV,Eliza Island,48.63795,-122.5694,,EPSG:4326,"Bellingham Bay, Salish Sea",US,0.0,110.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
101716KSBP01D0837,sample,PSZMP_20161017D_KSBP01D,2016-10-17T08:37:00-0700,KSBP01D,Point Jefferson,47.74396,-122.4282,,EPSG:4326,"Central Basin, Salish Sea",US,30.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
101716KSBP01V0847,sample,PSZMP_20161017D_KSBP01V,2016-10-17T08:47:00-0700,KSBP01V,Point Jefferson,47.74396,-122.4282,,EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
101816LSNT01D0928,sample,PSZMP_20161018D_LSNT01D,2016-10-18T09:28:00-0700,LSNT01D,Point Williams,47.53333,-122.4333,,EPSG:4326,"Central Basin, Salish Sea",US,30.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
101816LSNT01V0937,sample,PSZMP_20161018D_LSNT01V,2016-10-18T09:37:00-0700,LSNT01V,Point Williams,47.53333,-122.4333,,EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
101816NSEX01V1143,sample,PSZMP_20161018D_NSEX01V,2016-10-18T11:43:00-0700,NSEX01V,East Passage,47.35862,-122.3871,,EPSG:4326,"Central Basin, Salish Sea",US,0.0,170.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
102016HCB003V1255,sample,PSZMP_20161020D_HCB003V,2016-10-20T12:55:00-0700,HCB003V,Eldon,47.53787,-123.0096,,EPSG:4326,"Hood Canal, Salish Sea",US,0.0,130.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
102016HCB004V1405,sample,PSZMP_20161020D_HCB004V,2016-10-20T14:05:00-0700,HCB004V,Sisters Point,47.3562,-123.0249,,EPSG:4326,"Hood Canal, Salish Sea",US,0.0,50.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
102116TDBV1134,sample,PSZMP_20161021D_TDBV,2016-10-21T11:34:00-0700,TDBV,Thorndyke Bay,47.78297,-122.733,,EPSG:4326,"Hood Canal, Salish Sea",US,0.0,100.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
102116TDBD1202,sample,PSZMP_20161021D_TDBD,2016-10-21T12:02:00-0700,TDBD,Thorndyke Bay,47.78343,-122.7334,,EPSG:4326,"Hood Canal, Salish Sea",US,30.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
102116TDBS1243,sample,PSZMP_20161021D_TDBS,2016-10-21T12:43:00-0700,TDBS,Thorndyke Bay,47.79868,-122.7334,,EPSG:4326,"Hood Canal, Salish Sea",US,20.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
102116ADID1334,sample,PSZMP_20161021D_ADID,2016-10-21T13:34:00-0700,ADID,Admiralty Inlet,48.00274,-122.6374,,EPSG:4326,"Admiralty Inlet, Salish Sea",US,30.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
102116ADIV1353,sample,PSZMP_20161021D_ADIV,2016-10-21T13:53:00-0700,ADIV,Admiralty Inlet,48.00273,-122.636,,EPSG:4326,"Admiralty Inlet, Salish Sea",US,0.0,110.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
102116ADIM1423,sample,PSZMP_20161021D_ADIM,2016-10-21T14:23:00-0700,ADIM,Admiralty Inlet,47.99915,-122.6664,,EPSG:4326,"Admiralty Inlet, Salish Sea",US,30.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
102616HOPED1655,sample,PSZMP_20161026D_HOPED,2016-10-26T16:55:00-0700,HOPED,North Hope Island,48.41155,-122.5657,,EPSG:4326,"Whidbey Basin, Salish Sea",US,30.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
102616HOPEV1707,sample,PSZMP_20161026D_HOPEV,2016-10-26T17:07:00-0700,HOPEV,North Hope Island,48.40622,-122.5783,,EPSG:4326,"Whidbey Basin, Salish Sea",US,0.0,40.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
102716SKETD0914,sample,PSZMP_20161027D_SKETD,2016-10-27T09:14:00-0700,SKETD,South Ketron/Solo Point,47.14032,-122.6377,,EPSG:4326,"South Sound, Salish Sea",US,30.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
102716SKETD20942,sample,PSZMP_20161027D_SKETD2,2016-10-27T09:42:00-0700,SKETD2,South Ketron/Solo Point,47.13932,-122.649,,EPSG:4326,"South Sound, Salish Sea",US,30.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
102716SKETV1038,sample,PSZMP_20161027D_SKETV,2016-10-27T10:38:00-0700,SKETV,South Ketron/Solo Point,47.15243,-122.6586,,EPSG:4326,"South Sound, Salish Sea",US,0.0,122.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
102716SARAS1527,sample,PSZMP_20161027D_SARAS,2016-10-27T15:27:00-0700,SARAS,North Saratoga Passage,48.27363,-122.5529,,EPSG:4326,"Whidbey Basin, Salish Sea",US,30.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
110716KSBP01V1110,sample,PSZMP_20161107D_KSBP01V,2016-11-07T11:10:00-0700,KSBP01V,Point Jefferson,47.74396,-122.4282,,EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
110716KSBP01D1130,sample,PSZMP_20161107D_KSBP01D,2016-11-07T11:30:00-0700,KSBP01D,Point Jefferson,47.74396,-122.4282,,EPSG:4326,"Central Basin, Salish Sea",US,35.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
110816LSNT01D1010,sample,PSZMP_20161108D_LSNT01D,2016-11-08T10:10:00-0700,LSNT01D,Point Williams,47.53333,-122.4333,,EPSG:4326,"Central Basin, Salish Sea",US,30.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
110816LSNT01V1029,sample,PSZMP_20161108D_LSNT01V,2016-11-08T10:29:00-0700,LSNT01V,Point Williams,47.53333,-122.4333,,EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
110816NSEX01V1204,sample,PSZMP_20161108D_NSEX01V,2016-11-08T12:04:00-0700,NSEX01V,East Passage,47.35862,-122.3871,,EPSG:4326,"Central Basin, Salish Sea",US,0.0,170.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
112116KSBP01V0841,sample,PSZMP_20161121D_KSBP01V,2016-11-21T08:41:00-0700,KSBP01V,Point Jefferson,47.74396,-122.4282,,EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
112116KSBP01D0827,sample,PSZMP_20161121D_KSBP01D,2016-11-21T08:57:00-0700,KSBP01D,Point Jefferson,47.74396,-122.4282,,EPSG:4326,"Central Basin, Salish Sea",US,30.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
112216LSNT01D1054,sample,PSZMP_20161122D_LSNT01D,2016-11-22T10:54:00-0700,LSNT01D,Point Williams,47.53333,-122.4333,,EPSG:4326,"Central Basin, Salish Sea",US,34.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
112216LSNT01V1111,sample,PSZMP_20161122D_LSNT01V,2016-11-22T11:11:00-0700,LSNT01V,Point Williams,47.53333,-122.4333,,EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
112216NSEX01V1304,sample,PSZMP_20161122D_NSEX01V,2016-11-22T13:04:00-0700,NSEX01V,East Passage,47.35862,-122.3871,,EPSG:4326,"Central Basin, Salish Sea",US,0.0,170.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
120316CAMV1200,sample,PSZMP_20161203D_CAMV,2016-12-03T12:00:00-0700,CAMV,Camano Head,48.05901,-122.3873,,EPSG:4326,"Whidbey Basin, Salish Sea",US,0.0,187.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
121916KSBP01V1333,sample,PSZMP_20161219D_KSBP01V,2016-12-19T13:33:00-0700,KSBP01V,Point Jefferson,47.74396,-122.4282,,EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
121916KSBP01D1350,sample,PSZMP_20161219D_KSBP01D,2016-12-19T13:50:00-0700,KSBP01D,Point Jefferson,47.74396,-122.4282,,EPSG:4326,"Central Basin, Salish Sea",US,30.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
122116LSNT01V1057,sample,PSZMP_20161221D_LSNT01V,2016-12-21T10:57:00-0700,LSNT01V,Point Williams,47.53333,-122.4333,,EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
